datetime,rm,ru,rf,rs,rb,sz,ss,cm
2023-05-10 00:00:02,4046680,367224,3770640,213928,56,4063228,3403416,1283896
2023-05-10 00:05:02,4046680,350080,3753500,213984,56,4063228,3403420,1284392
2023-05-10 00:10:01,4046680,363252,3766672,213928,56,4063228,3403420,1287624
2023-05-10 00:15:02,4046680,354328,3757748,222120,56,4063228,3403420,1296084
2023-05-10 00:20:02,4046680,370588,3774008,205736,56,4063228,3403420,1279996
2023-05-10 00:25:02,4046680,370200,3773624,205736,56,4063228,3403424,1280348
2023-05-10 00:30:02,4046680,369800,3773224,205736,56,4063228,3403424,1280716
2023-05-10 00:35:01,4046680,361324,3764748,213928,56,4063228,3403424,1289248
2023-05-10 00:40:02,4046680,360776,3764200,213928,56,4063228,3403424,1289616
2023-05-10 00:45:02,4046680,360404,3763828,213928,56,4063228,3403424,1290096
2023-05-10 00:50:02,4046680,335388,3738812,222120,56,4063228,3403424,1303996
2023-05-10 00:55:02,4046680,334644,3738068,222120,56,4063228,3403424,1304228
2023-05-10 01:00:01,4046680,351384,3754808,205736,56,4063228,3403424,1288144
2023-05-10 01:05:01,4046680,334120,3737544,205792,56,4063228,3403424,1288560
2023-05-10 01:10:02,4046680,333904,3737328,205820,56,4063228,3403424,1288940
2023-05-10 01:15:02,4046680,339876,3743308,213936,56,4063228,3403432,1300160
2023-05-10 01:20:02,4046680,338240,3741672,213936,56,4063228,3403432,1300520
2023-05-10 01:25:02,4046680,337472,3740904,213936,56,4063228,3403432,1300912
2023-05-10 01:30:01,4046680,329404,3732836,222128,56,4063228,3403432,1309452
2023-05-10 01:35:02,4046680,345444,3748876,205744,56,4063228,3403432,1293432
2023-05-10 01:40:02,4046680,345664,3749096,205744,56,4063228,3403432,1293800
2023-05-10 01:45:02,4046680,345060,3748492,205744,56,4063228,3403432,1294084
2023-05-10 01:50:02,4046680,336604,3740036,213936,56,4063228,3403432,1302636
2023-05-10 01:55:02,4046680,335884,3739316,213936,56,4063228,3403432,1302992
2023-05-10 02:00:02,4046680,327892,3731324,213936,56,4063228,3403432,1303332
2023-05-10 02:05:02,4046680,380636,3781920,228464,56,4063228,3401284,1252808
2023-05-10 02:10:01,4046680,370972,3772256,228464,56,4063228,3401284,1262148
2023-05-10 02:15:01,4046680,370688,3771972,228464,56,4063228,3401284,1262508
2023-05-10 02:20:02,4046680,362272,3763556,236656,56,4063228,3401284,1270924
2023-05-10 02:25:01,4046680,361744,3763028,236656,56,4063228,3401284,1271276
2023-05-10 02:30:02,4046680,361636,3762920,236656,56,4063228,3401284,1271640
2023-05-10 02:35:01,4046680,353452,3754736,244848,56,4063228,3401284,1280184
2023-05-10 02:40:02,4046680,392388,3795588,205800,56,4063228,3403200,1241592
2023-05-10 02:45:01,4046680,391272,3794472,205800,56,4063228,3403200,1241948
2023-05-10 02:50:02,4046680,308096,3711296,205800,56,4063228,3403200,1242896
2023-05-10 02:55:01,4046680,163372,3553008,204172,56,4063228,3389636,1015856
2023-05-10 03:00:02,4046680,159288,3548924,204172,56,4063228,3389636,1019324
2023-05-10 03:05:01,4046680,214496,3598620,207888,56,4063228,3384124,932140
2023-05-10 03:10:02,4046680,208192,3592316,207888,56,4063228,3384124,938556
2023-05-10 03:15:01,4046680,399668,3744260,156628,56,4063228,3344592,630784
2023-05-10 03:20:02,4046680,227804,3572396,156628,56,4063228,3344592,727736
2023-05-10 03:25:02,4046680,229796,3570220,153128,56,4063228,3340424,681788
2023-05-10 03:30:01,4046680,161896,3502320,161320,56,4063228,3340424,691160
2023-05-10 03:35:02,4046680,161232,3501656,161320,56,4063228,3340424,691572
2023-05-10 03:40:02,4046680,160612,3501036,161320,56,4063228,3340424,692412
2023-05-10 03:45:02,4046680,127068,3467492,169512,56,4063228,3340424,710208
2023-05-10 03:50:02,4046680,131992,3483632,164340,56,4063228,3351640,705412
2023-05-10 03:55:02,4046680,131036,3482676,164340,56,4063228,3351640,705780
2023-05-10 04:00:01,4046680,131424,3483064,164340,56,4063228,3351640,706116
2023-05-10 04:05:02,4046680,168104,3499828,160504,52,4063228,3331724,650976
2023-05-10 04:10:02,4046680,381036,3663396,128828,48,4063228,3282360,486204
2023-05-10 04:15:01,4046680,278188,3560560,128828,48,4063228,3282372,589060
2023-05-10 04:20:02,4046680,269508,3551880,137020,48,4063228,3282372,597592
2023-05-10 04:25:01,4046680,260480,3542860,145212,48,4063228,3282380,606476
2023-05-10 04:30:02,4046680,260652,3543032,145212,48,4063228,3282380,606792
2023-05-10 04:35:02,4046680,304088,3586484,145212,48,4063228,3282396,621668
2023-05-10 04:40:01,4046680,293964,3576364,153404,48,4063228,3282400,630432
2023-05-10 04:45:01,4046680,293220,3575628,153404,48,4063228,3282408,630760
2023-05-10 04:50:02,4046680,293236,3575664,153404,48,4063228,3282428,631120
2023-05-10 04:55:02,4046680,284572,3567000,161596,48,4063228,3282428,639848
2023-05-10 05:00:02,4046680,303228,3608916,143888,48,4063228,3305688,622372
2023-05-10 05:05:02,4046680,279696,3585384,143920,48,4063228,3305688,629272
2023-05-10 05:10:02,4046680,380720,3683788,142088,48,4063228,3303068,558528
2023-05-10 05:15:02,4046680,337936,3641004,150280,48,4063228,3303068,601172
2023-05-10 05:20:02,4046680,338276,3641344,150280,48,4063228,3303068,601480
2023-05-10 05:25:02,4046680,337968,3641036,150280,48,4063228,3303068,601824
2023-05-10 05:30:02,4046680,337588,3640660,150280,48,4063228,3303072,602240
2023-05-10 05:35:01,4046680,334572,3648580,153024,48,4063228,3314008,605300
2023-05-10 05:40:02,4046680,332784,3646792,153024,48,4063228,3314008,606676
2023-05-10 05:45:01,4046680,332148,3646156,153024,48,4063228,3314008,607036
2023-05-10 05:50:02,4046680,323216,3637236,161216,48,4063228,3314020,615512
2023-05-10 05:55:01,4046680,322352,3636404,161228,48,4063228,3314052,615920
2023-05-10 06:00:02,4046680,323132,3637184,161228,48,4063228,3314052,616156
2023-05-10 06:05:01,4046680,298696,3612760,161268,48,4063228,3314064,623848
2023-05-10 06:10:01,4046680,289600,3603668,169460,48,4063228,3314068,632472
2023-05-10 06:15:01,4046680,294736,3619876,164148,48,4063228,3325140,627480
2023-05-10 06:20:02,4046680,313960,3636356,163724,48,4063228,3322396,630148
2023-05-10 06:25:02,4046680,313592,3635996,163724,48,4063228,3322404,630524
2023-05-10 06:30:02,4046680,305420,3627824,171916,48,4063228,3322404,638948
2023-05-10 06:35:02,4046680,305160,3627564,171916,48,4063228,3322404,639196
2023-05-10 06:40:02,4046680,401632,3724056,171924,48,4063228,3322424,641004
2023-05-10 06:45:02,4046680,413508,3735932,180116,48,4063228,3322424,651540
2023-05-10 06:50:01,4046680,387416,3720956,174808,48,4063228,3333540,679404
2023-05-10 06:55:01,4046680,387204,3720744,174808,48,4063228,3333540,679752
2023-05-10 07:00:02,4046680,386592,3720132,174808,48,4063228,3333540,680072
2023-05-10 07:05:02,4046680,361464,3695008,183032,48,4063228,3333544,688756
2023-05-10 07:10:01,4046680,359744,3693288,183032,48,4063228,3333544,691084
2023-05-10 07:15:02,4046680,374952,3708496,183000,48,4063228,3333544,691420
2023-05-10 07:20:02,4046680,366892,3700444,191196,48,4063228,3333552,700012
2023-05-10 07:25:02,4046680,371256,3716068,186072,48,4063228,3344812,695220
2023-05-10 07:30:01,4046680,371284,3716104,186072,48,4063228,3344820,695400
2023-05-10 07:35:01,4046680,370952,3715772,186072,48,4063228,3344820,695660
2023-05-10 07:40:02,4046680,362548,3707372,194264,48,4063228,3344824,704344
2023-05-10 07:45:01,4046680,361808,3706640,194264,48,4063228,3344832,704724
2023-05-10 07:50:02,4046680,361300,3706136,194264,48,4063228,3344836,705116
2023-05-10 07:55:02,4046680,352724,3697560,202456,48,4063228,3344836,713492
2023-05-10 08:00:01,4046680,158332,3516364,197244,48,4063228,3358032,821744
2023-05-10 08:05:01,4046680,128136,3486172,197276,48,4063228,3358036,822260
2023-05-10 08:10:02,4046680,381720,3724740,183300,48,4063228,3343020,622132
2023-05-10 08:15:02,4046680,329656,3672788,191492,48,4063228,3343132,738160
2023-05-10 08:20:01,4046680,256816,3601996,191492,48,4063228,3345180,757976
2023-05-10 08:25:01,4046680,199160,3544340,191492,48,4063228,3345180,758388
2023-05-10 08:30:02,4046680,170808,3527248,194588,48,4063228,3356440,763156
2023-05-10 08:35:02,4046680,142784,3376548,87820,44,4063228,3233764,550976
2023-05-10 08:40:01,4046680,319492,3530264,79812,44,4063228,3210772,617568
2023-05-10 08:45:02,4046680,192228,3403480,88476,44,4063228,3211252,674128
2023-05-10 08:50:02,4046680,243168,3455912,88588,44,4063228,3212744,677896
2023-05-10 08:55:01,4046680,144952,3357748,88636,44,4063228,3212796,679512
2023-05-10 09:00:02,4046680,127376,3340256,96912,44,4063228,3212880,688160
2023-05-10 09:05:02,4046680,341752,3470100,87392,44,4063228,3128348,509256
2023-05-10 09:10:02,4046680,237260,3365648,87392,44,4063228,3128388,613536
2023-05-10 09:15:02,4046680,226472,3354900,87392,44,4063228,3128428,614528
2023-05-10 09:20:02,4046680,222656,3337480,92612,44,4063228,3114824,583880
2023-05-10 09:25:01,4046680,277708,3395672,92612,44,4063228,3117964,595948
2023-05-10 09:30:02,4046680,237236,3355208,92612,44,4063228,3117972,600604
2023-05-10 09:35:01,4046680,227792,3345764,100804,44,4063228,3117972,609204
2023-05-10 09:40:02,4046680,208512,3351316,108928,44,4063228,3142804,628372
2023-05-10 09:45:01,4046680,194716,3337540,108928,44,4063228,3142824,639400
2023-05-10 09:50:02,4046680,195524,3338368,108928,44,4063228,3142844,640188
2023-05-10 09:55:02,4046680,186820,3329668,117120,44,4063228,3142848,649260
2023-05-10 10:00:02,4046680,186340,3329188,117120,44,4063228,3142848,649600
2023-05-10 10:05:01,4046680,285116,3393408,111272,44,4063228,3108292,641232
2023-05-10 10:10:02,4046680,364608,3523372,118732,44,4063228,3158764,674512
2023-05-10 10:15:01,4046680,375836,3534608,118732,44,4063228,3158772,678476
2023-05-10 10:20:02,4046680,671208,3830244,118732,44,4063228,3159036,684864
2023-05-10 10:25:02,4046680,590408,3749444,118732,44,4063228,3159036,689492
2023-05-10 10:30:02,4046680,629612,3788764,126924,44,4063228,3159152,698120
2023-05-10 10:35:02,4046680,649268,3808428,126924,44,4063228,3159160,702580
2023-05-10 10:40:01,4046680,585188,3744400,135116,44,4063228,3159212,713860
2023-05-10 10:45:02,4046680,612680,3799060,142560,44,4063228,3186380,721504
2023-05-10 10:50:01,4046680,622004,3808388,142560,44,4063228,3186384,721760
2023-05-10 10:55:02,4046680,607876,3794264,142564,44,4063228,3186388,722080
2023-05-10 11:00:01,4046680,599428,3785816,150756,44,4063228,3186388,730680
2023-05-10 11:05:01,4046680,481680,3668076,150812,44,4063228,3186396,739056
2023-05-10 11:10:02,4046680,487584,3673992,150756,44,4063228,3186408,749508
2023-05-10 11:15:02,4046680,508852,3695260,150756,44,4063228,3186408,749836
2023-05-10 11:20:01,4046680,471460,3672048,156612,44,4063228,3200588,767912
2023-05-10 11:25:02,4046680,537580,3738192,156612,44,4063228,3200612,768448
2023-05-10 11:30:02,4046680,619832,3820540,156612,44,4063228,3200708,769076
2023-05-10 11:35:01,4046680,680444,3884824,164804,44,4063228,3204380,777680
2023-05-10 11:40:01,4046680,624672,3829056,164804,44,4063228,3204384,778164
2023-05-10 11:45:01,4046680,587224,3791616,164804,44,4063228,3204392,778536
2023-05-10 11:50:02,4046680,597056,3801720,172996,44,4063228,3204664,794796
2023-05-10 11:55:02,4046680,641768,3862040,172216,44,4063228,3220272,794300
2023-05-10 12:00:02,4046680,632576,3852872,172216,44,4063228,3220296,795856
2023-05-10 12:05:01,4046680,700312,3920628,172216,44,4063228,3220316,797976
2023-05-10 12:10:02,4046680,511088,3731408,180408,44,4063228,3220320,808680
2023-05-10 12:15:02,4046680,514244,3734564,180408,44,4063228,3220320,809008
2023-05-10 12:20:02,4046680,627176,3847500,180408,44,4063228,3220324,809360
2023-05-10 12:25:02,4046680,548920,3769252,180408,44,4063228,3220332,809728
2023-05-10 12:30:01,4046680,624992,3845532,188600,44,4063228,3220540,818256
2023-05-10 12:35:01,4046680,609492,3849724,191380,44,4063228,3240232,822988
2023-05-10 12:40:02,4046680,612912,3853484,191380,44,4063228,3240572,825976
2023-05-10 12:45:01,4046680,664480,3905112,199572,44,4063228,3240632,834732
2023-05-10 12:50:02,4046680,655684,3896320,199572,44,4063228,3240636,835152
2023-05-10 12:55:02,4046680,671612,3912252,199572,44,4063228,3240640,835524
2023-05-10 13:00:02,4046680,662728,3903420,207764,44,4063228,3240692,844412
2023-05-10 13:05:01,4046680,637268,3877976,216012,44,4063228,3240708,853060
2023-05-10 13:10:02,4046680,637640,3878348,216012,44,4063228,3240708,853424
2023-05-10 13:15:02,4046680,724904,3965616,215956,44,4063228,3240712,857112
2023-05-10 13:20:01,4046680,716084,3956800,224148,44,4063228,3240716,865604
2023-05-10 13:25:01,4046680,715044,3955760,224148,44,4063228,3240716,865896
2023-05-10 13:30:01,4046680,713328,3954096,224200,44,4063228,3240768,866300
2023-05-10 13:35:02,4046680,705348,3946116,232340,44,4063228,3240768,874760
2023-05-10 13:40:02,4046680,732544,3986796,204860,44,4063228,3254252,847664
2023-05-10 13:45:02,4046680,707124,3961396,204860,44,4063228,3254272,850104
2023-05-10 13:50:02,4046680,713552,3967832,204860,44,4063228,3254280,850644
2023-05-10 13:55:02,4046680,721660,3975944,213052,44,4063228,3254284,864520
2023-05-10 14:00:01,4046680,747960,4006496,213052,44,4063228,3258536,867912
2023-05-10 14:05:02,4046680,729716,3988272,213108,44,4063228,3258556,868392
2023-05-10 14:10:01,4046680,721208,3979768,221300,44,4063228,3258560,876944
2023-05-10 14:15:02,4046680,857228,4116268,205316,44,4063228,3259040,864708
2023-05-10 14:20:01,4046680,909584,4168632,205316,44,4063228,3259048,865228
2023-05-10 14:25:02,4046680,901360,4160440,213508,44,4063228,3259080,874100
2023-05-10 14:30:02,4046680,921728,4180944,213512,44,4063228,3259216,875092
2023-05-10 14:35:02,4046680,869716,4128944,213512,44,4063228,3259228,875476
2023-05-10 14:40:02,4046680,774884,4034160,221704,44,4063228,3259276,884276
2023-05-10 14:45:02,4046680,728176,3987452,205320,44,4063228,3259276,868100
2023-05-10 14:50:02,4046680,626904,3886852,205428,44,4063228,3259948,867852
2023-05-10 14:55:02,4046680,162412,3420220,203268,44,4063228,3257808,1277380
2023-05-10 15:00:01,4046680,167948,3424148,209844,44,4063228,3256200,1237280
2023-05-10 15:05:01,4046680,379188,3627828,204428,44,4063228,3248640,1044088
2023-05-10 15:10:02,4046680,288212,3536856,204428,44,4063228,3248644,1063112
2023-05-10 15:15:02,4046680,239480,3488128,204428,44,4063228,3248648,1063472
2023-05-10 15:20:02,4046680,265652,3523356,205292,44,4063228,3257704,1068548
2023-05-10 15:25:02,4046680,314316,3572040,205292,44,4063228,3257724,1069052
2023-05-10 15:30:02,4046680,315584,3573316,205292,44,4063228,3257732,1069424
2023-05-10 15:35:01,4046680,338440,3596172,213484,44,4063228,3257732,1078016
2023-05-10 15:40:02,4046680,303884,3561620,213484,44,4063228,3257736,1078484
2023-05-10 15:45:01,4046680,303428,3561164,213484,44,4063228,3257736,1078840
2023-05-10 15:50:02,4046680,369528,3627300,221732,44,4063228,3257772,1087584
2023-05-10 15:55:01,4046680,537944,3796072,205292,44,4063228,3258128,1087236
2023-05-10 16:00:02,4046680,543876,3802064,205292,44,4063228,3258188,1087644
2023-05-10 16:05:01,4046680,471688,3729888,213540,44,4063228,3258200,1096316
2023-05-10 16:10:01,4046680,484928,3743168,213484,44,4063228,3258240,1098484
2023-05-10 16:15:02,4046680,431904,3690144,213484,44,4063228,3258240,1098768
2023-05-10 16:20:01,4046680,351372,3609616,213484,44,4063228,3258244,1099116
2023-05-10 16:25:02,4046680,348892,3607136,221676,44,4063228,3258244,1107588
2023-05-10 16:30:02,4046680,365076,3623324,205292,44,4063228,3258248,1091604
2023-05-10 16:35:02,4046680,361960,3620952,205292,44,4063228,3258992,1093144
2023-05-10 16:40:01,4046680,349908,3608900,205292,44,4063228,3258992,1093624
2023-05-10 16:45:01,4046680,330000,3588992,213484,44,4063228,3258992,1102308
2023-05-10 16:50:02,4046680,329776,3588768,213540,44,4063228,3258992,1102800
2023-05-10 16:55:02,4046680,295280,3554340,221676,44,4063228,3259060,1113440
2023-05-10 17:00:02,4046680,353340,3612400,205292,44,4063228,3259060,1097480
2023-05-10 17:05:02,4046680,456296,3715408,205348,44,4063228,3259112,1098232
2023-05-10 17:10:02,4046680,431680,3690816,213540,44,4063228,3259136,1110412
2023-05-10 17:15:01,4046680,431436,3690572,213484,44,4063228,3259136,1110804
2023-05-10 17:20:02,4046680,505496,3764632,213484,44,4063228,3259136,1111252
2023-05-10 17:25:02,4046680,485328,3744464,221676,44,4063228,3259136,1119920
2023-05-10 17:30:01,4046680,503488,3762624,205292,44,4063228,3259136,1103888
2023-05-10 17:35:01,4046680,503084,3762220,205292,44,4063228,3259136,1104260
2023-05-10 17:40:02,4046680,502780,3761924,205292,44,4063228,3259144,1104548
2023-05-10 17:45:02,4046680,475960,3735104,213484,44,4063228,3259144,1113020
2023-05-10 17:50:02,4046680,424936,3684084,213484,44,4063228,3259148,1113200
2023-05-10 17:55:02,4046680,398028,3657184,213484,44,4063228,3259156,1114648
2023-05-10 18:00:01,4046680,388332,3647488,213484,44,4063228,3259156,1114980
2023-05-10 18:05:01,4046680,331444,3590600,221732,44,4063228,3259156,1128908
2023-05-10 18:10:02,4046680,347176,3606332,205348,44,4063228,3259156,1112876
2023-05-10 18:15:02,4046680,344528,3603684,205292,44,4063228,3259156,1132148
2023-05-10 18:20:01,4046680,336088,3595244,213484,44,4063228,3259156,1140732
2023-05-10 18:25:02,4046680,460328,3719500,213484,44,4063228,3259172,1144092
2023-05-10 18:30:01,4046680,464096,3723268,213484,44,4063228,3259172,1144464
2023-05-10 18:35:02,4046680,461848,3721020,213484,44,4063228,3259172,1144840
2023-05-10 18:40:02,4046680,471580,3730756,205292,44,4063228,3259176,1137036
2023-05-10 18:45:02,4046680,437444,3696628,205292,44,4063228,3259184,1138300
2023-05-10 18:50:02,4046680,526252,3785436,205292,44,4063228,3259184,1045912
2023-05-10 18:55:02,4046680,545524,3806840,213484,44,4063228,3261316,1054624
2023-05-10 19:00:02,4046680,530728,3792192,213484,44,4063228,3261464,1062272
2023-05-10 19:05:01,4046680,519592,3781056,213540,44,4063228,3261464,1062656
2023-05-10 19:10:02,4046680,495016,3756480,213540,44,4063228,3261464,1062864
2023-05-10 19:15:01,4046680,530892,3792356,221732,44,4063228,3261464,1071284
2023-05-10 19:20:02,4046680,564704,3826168,205292,44,4063228,3261464,1058900
2023-05-10 19:25:01,4046680,561196,3822660,205292,44,4063228,3261464,1059276
2023-05-10 19:30:02,4046680,550848,3812312,205292,44,4063228,3261464,1065876
2023-05-10 19:35:02,4046680,543284,3804752,213484,44,4063228,3261468,1074528
2023-05-10 19:40:01,4046680,542488,3803956,213484,44,4063228,3261468,1074996
2023-05-10 19:45:01,4046680,541480,3802948,213484,44,4063228,3261468,1075396
2023-05-10 19:50:02,4046680,549772,3811240,205292,44,4063228,3261468,1067544
2023-05-10 19:55:02,4046680,549664,3811132,205292,44,4063228,3261468,1067944
2023-05-10 20:00:02,4046680,548920,3810388,205292,44,4063228,3261468,1068264
2023-05-10 20:05:01,4046680,734316,3995788,213596,44,4063228,3261472,870660
2023-05-10 20:10:02,4046680,204480,3465952,213596,44,4063228,3261472,1386020
2023-05-10 20:15:01,4046680,469016,3725452,210328,44,4063228,3256436,1146992
2023-05-10 20:20:02,4046680,463064,3719524,218464,44,4063228,3256460,1155408
2023-05-10 20:25:02,4046680,850088,4109776,205332,44,4063228,3259688,833984
2023-05-10 20:30:02,4046680,850572,4110260,205332,44,4063228,3259688,834172
2023-05-10 20:35:01,4046680,830808,4090496,205332,44,4063228,3259688,834544
2023-05-10 20:40:02,4046680,127224,3382756,202968,44,4063228,3255532,1512236
2023-05-10 20:45:01,4046680,188528,3441964,209748,44,4063228,3253436,1457132
2023-05-10 20:50:02,4046680,185084,3438524,209748,44,4063228,3253440,1460600
2023-05-10 20:55:02,4046680,188932,3442384,209748,44,4063228,3253452,1460952
2023-05-10 21:00:02,4046680,824660,4078116,209768,44,4063228,3253456,817244
2023-05-10 21:05:01,4046680,877100,4130564,209804,44,4063228,3253464,817612
2023-05-10 21:10:02,4046680,783536,4037000,217996,44,4063228,3253464,911504
2023-05-10 21:15:01,4046680,428828,3685864,205128,44,4063228,3257036,1216436
2023-05-10 21:20:02,4046680,420608,3677644,205128,44,4063228,3257036,1222756
2023-05-10 21:25:01,4046680,421464,3678500,205128,44,4063228,3257036,1222992
2023-05-10 21:30:02,4046680,877248,4134288,205160,44,4063228,3257040,823756
2023-05-10 21:35:02,4046680,399164,3656204,213384,44,4063228,3257040,1298228
2023-05-10 21:40:02,4046680,123864,3376064,210428,44,4063228,3252200,1599684
2023-05-10 21:45:02,4046680,470916,3680320,172856,44,4063228,3209404,1306092
2023-05-10 21:50:01,4046680,425104,3634572,172856,44,4063228,3209468,1403000
2023-05-10 21:55:02,4046680,426524,3635992,172856,44,4063228,3209468,1403132
2023-05-10 22:00:02,4046680,418248,3627716,181048,44,4063228,3209468,1411480
2023-05-10 22:05:02,4046680,413916,3623400,181048,44,4063228,3209484,1415512
2023-05-10 22:10:02,4046680,419188,3639788,175768,44,4063228,3220600,1410496
2023-05-10 22:15:02,4046680,418584,3639184,175768,44,4063228,3220600,1410808
2023-05-10 22:20:02,4046680,418760,3639376,175768,44,4063228,3220616,1411068
2023-05-10 22:25:02,4046680,409268,3629884,183960,44,4063228,3220616,1419572
2023-05-10 22:30:02,4046680,409212,3629828,183960,44,4063228,3220616,1419872
2023-05-10 22:35:02,4046680,408780,3629396,183960,44,4063228,3220616,1420136
2023-05-10 22:40:01,4046680,404688,3625304,183960,44,4063228,3220616,1422156
2023-05-10 22:45:01,4046680,395992,3616608,192152,44,4063228,3220616,1430632
2023-05-10 22:50:02,4046680,399364,3631232,187020,44,4063228,3231868,1425928
2023-05-10 22:55:01,4046680,400480,3632348,187020,44,4063228,3231868,1426200
2023-05-10 23:00:02,4046680,395672,3627544,187020,44,4063228,3231872,1429676
2023-05-10 23:05:02,4046680,392448,3624324,187020,44,4063228,3231876,1432524
2023-05-10 23:10:01,4046680,383520,3615396,195212,44,4063228,3231876,1440988
2023-05-10 23:15:02,4046680,383520,3615400,195212,44,4063228,3231880,1441276
2023-05-10 23:20:02,4046680,383652,3615532,195212,44,4063228,3231880,1441344
2023-05-10 23:25:02,4046680,383504,3615384,195212,44,4063228,3231880,1441540
2023-05-10 23:30:01,4046680,383520,3615400,195212,44,4063228,3231880,1441800
2023-05-10 23:35:01,4046680,383504,3615392,195212,44,4063228,3231888,1442064
2023-05-10 23:40:02,4046680,377016,3608904,203404,44,4063228,3231888,1455140
2023-05-10 23:45:01,4046680,383340,3626376,198168,44,4063228,3243036,1450272
2023-05-10 23:50:01,4046680,383128,3626168,198168,44,4063228,3243040,1450532
2023-05-10 23:55:01,4046680,366496,3609536,198112,44,4063228,3243040,1465228
